Order_ID,Customer_Name,City,State,Category,Product_Name,Quantity,Price_Per_Unit,Total_Amount,Payment_Method,Delivery_Status,Order_Date
ORD04228,Aayush Basu,Mysuru,Karnataka,Furniture,Dining Table,8,6923.95,55391.6,Cash,Pending,2025-10-07
ORD04229,Yasmin Kashyap,Ranchi,Jharkhand,Sports,Tennis Racket,6,92742.48,556454.88,Credit Card,Cancelled,2025-02-01
ORD04230,Saanvi Master,Bhopal,Madhya Pradesh,Furniture,Dining Table,3,88532.5,265597.5,UPI,Pending,2025-09-20
ORD04231,Divit Srinivas,Visakhapatnam,Andhra Pradesh,Beauty,Shampoo,1,97227.9,97227.9,UPI,Shipped,2025-06-09
ORD04232,Advik Tank,Hyderabad,Telangana,Books,Novel,7,98654.5,690581.5,UPI,Pending,2025-01-21
ORD04233,Aayush Maharaj,Visakhapatnam,Andhra Pradesh,Groceries,Rice,3,41634.48,124903.44,Cash,Pending,2026-01-01
ORD04234,Rati Sunder,Hyderabad,Telangana,Fashion,Shoes,6,32300.85,193805.1,Net Banking,Pending,2024-08-18
ORD04235,Aaryahi Sura,Bhopal,Madhya Pradesh,Books,Comics,6,80988.86,485933.16,UPI,Pending,2026-01-02
ORD04236,Sumer Sem,Jaipur,Rajasthan,Beauty,Lipstick,5,68974.68,344873.4,Credit Card,Shipped,2025-07-17
ORD04237,Sahil Kumar,Nagpur,Maharashtra,Home Appliances,Microwave,6,36892.05,221352.3,Net Banking,Delivered,2026-01-02
ORD04238,Prisha Rege,Kochi,Kerala,Beauty,Cream,6,63891.88,383351.28,Net Banking,Pending,2025-09-06
ORD04239,Kaira Ramakrishnan,Lucknow,Uttar Pradesh,Sports,Yoga Mat,7,21324.55,149271.85,Debit Card,Pending,2024-10-19
ORD04240,Hrishita Uppal,Kochi,Kerala,Sports,Yoga Mat,4,98037.58,392150.32,Credit Card,Shipped,2025-01-29
ORD04241,Miraan Deshpande,Bengaluru,Karnataka,Books,Novel,6,57632.54,345795.24,Net Banking,Delivered,2025-03-30
ORD04242,Aniruddh Ratta,Chennai,Tamil Nadu,Furniture,Bed,9,69084.7,621762.3,Credit Card,Shipped,2025-07-16
ORD04243,Jayant Vaidya,Patna,Bihar,Electronics,Headphones,8,35145.49,281163.92,Cash,Delivered,2025-03-07
ORD04244,Diya Kapoor,Vadodara,Gujarat,Beauty,Shampoo,5,54087.3,270436.5,Credit Card,Cancelled,2024-07-19
ORD04245,Hridaan Lad,Bhopal,Madhya Pradesh,Beauty,Face Wash,2,80349.95,160699.9,UPI,Delivered,2026-04-03
ORD04246,Miraan Keer,Delhi,Delhi,Home Appliances,Refrigerator,9,90537.33,814835.97,Credit Card,Delivered,2025-07-12
ORD04247,Taran Dave,Patna,Bihar,Electronics,Laptop,2,11985.96,23971.92,Net Banking,Cancelled,2025-03-10
ORD04248,Mishti Vala,Surat,Gujarat,Electronics,Smart TV,8,1032.42,8259.36,Net Banking,Cancelled,2025-02-07
ORD04249,Vidur Manda,Jaipur,Rajasthan,Home Appliances,Refrigerator,5,96713.94,483569.7,Debit Card,Delivered,2025-01-18
ORD04250,Miraan Singh,Mumbai,Maharashtra,Electronics,Camera,7,9614.23,67299.61,Credit Card,Pending,2026-03-26
ORD04251,Prisha Vig,Vadodara,Gujarat,Beauty,Lipstick,5,60733.48,303667.4,Debit Card,Pending,2026-02-18
ORD04252,Rohan Manne,Pune,Maharashtra,Beauty,Face Wash,9,67549.32,607943.88,UPI,Delivered,2026-03-26
ORD04253,Divyansh Srivastava,Lucknow,Uttar Pradesh,Books,Biography,7,64506.48,451545.36,Debit Card,Cancelled,2025-01-03
ORD04254,Jiya Lanka,Chandigarh,Chandigarh,Books,Comics,4,70348.06,281392.24,UPI,Cancelled,2025-02-20
ORD04255,Neysa Baral,Lucknow,Uttar Pradesh,Sports,Football,3,37385.27,112155.81,UPI,Cancelled,2025-09-15
ORD04256,Neysa Kunda,Noida,Uttar Pradesh,Sports,Cricket Bat,7,56449.91,395149.37,Debit Card,Cancelled,2025-02-10
ORD04257,Vaibhav Bhargava,Noida,Uttar Pradesh,Groceries,Oil,1,90404.95,90404.95,Cash,Cancelled,2026-05-06
ORD04258,Neysa Sane,Nagpur,Maharashtra,Home Appliances,Fan,4,6905.61,27622.44,UPI,Delivered,2025-05-13
ORD04259,Kanav Sharma,Bengaluru,Karnataka,Electronics,Smart TV,6,21873.63,131241.78,Net Banking,Delivered,2024-08-20
ORD04260,Anahi Handa,Mysuru,Karnataka,Groceries,Milk,1,39365.6,39365.6,Net Banking,Delivered,2025-12-22
ORD04261,Raunak Kalla,Pune,Maharashtra,Beauty,Cream,3,54645.2,163935.6,Credit Card,Delivered,2024-12-21
ORD04262,Adira Rege,Kolkata,West Bengal,Fashion,Watch,9,51208.59,460877.31,Net Banking,Cancelled,2024-07-24
ORD04263,Ritvik Setty,Mysuru,Karnataka,Home Appliances,Washing Machine,3,2016.11,6048.33,Credit Card,Delivered,2025-02-23
ORD04264,Azad Chaudry,Indore,Madhya Pradesh,Home Appliances,Microwave,7,79271.18,554898.26,Net Banking,Cancelled,2025-11-07
ORD04265,Inaaya  Ramanathan,Patna,Bihar,Home Appliances,Refrigerator,5,68063.83,340319.15,Debit Card,Cancelled,2024-10-23
ORD04266,Rati Venkatesh,Bengaluru,Karnataka,Fashion,Shoes,3,51647.0,154941.0,UPI,Delivered,2026-03-20
ORD04267,Umang Kannan,Guwahati,Assam,Groceries,Oil,4,95828.06,383312.24,Credit Card,Shipped,2025-03-02
ORD04268,Anahi Halder,Jaipur,Rajasthan,Books,Science Book,9,7194.72,64752.48,Credit Card,Shipped,2025-03-26
ORD04269,Ivana Hora,Bhopal,Madhya Pradesh,Electronics,Smart TV,3,47294.34,141883.02,UPI,Pending,2025-05-16
ORD04270,Prerak Bora,Indore,Madhya Pradesh,Beauty,Cream,7,80766.65,565366.55,Cash,Pending,2025-02-01
ORD04271,Elakshi Handa,Noida,Uttar Pradesh,Furniture,Dining Table,2,91198.81,182397.62,UPI,Delivered,2025-08-09
ORD04272,Vivaan Sodhi,Noida,Uttar Pradesh,Electronics,Smart TV,3,67197.22,201591.66,Cash,Cancelled,2024-11-06
ORD04273,Bhamini Chakrabarti,Chandigarh,Chandigarh,Beauty,Cream,5,39644.41,198222.05,Debit Card,Shipped,2025-04-15
ORD04274,Hiran Kapur,Mumbai,Maharashtra,Beauty,Perfume,6,39876.31,239257.86,Cash,Cancelled,2025-11-08
ORD04275,Indrajit Barad,Guwahati,Assam,Books,Biography,9,13930.64,125375.76,Net Banking,Pending,2024-06-13
ORD04276,Trisha Srinivasan,Noida,Uttar Pradesh,Beauty,Cream,5,66991.91,334959.55,UPI,Pending,2025-07-23
ORD04277,Anvi Ben,Patna,Bihar,Books,Novel,6,98487.0,590922.0,Net Banking,Delivered,2025-04-06
ORD04278,Dharmajan Verma,Ahmedabad,Gujarat,Beauty,Cream,5,54844.65,274223.25,Debit Card,Delivered,2025-03-19
ORD04279,Nirvi Kala,Jaipur,Rajasthan,Groceries,Juice,6,84812.94,508877.64,Net Banking,Cancelled,2025-03-20
ORD04280,Zoya Sarin,Mumbai,Maharashtra,Electronics,Laptop,6,28378.83,170272.98,Debit Card,Delivered,2026-01-12
ORD04281,Biju Chandra,Bengaluru,Karnataka,Home Appliances,AC,6,4534.92,27209.52,Credit Card,Pending,2025-03-20
ORD04282,Saksham Varughese,Mysuru,Karnataka,Electronics,Mobile,4,42248.9,168995.6,UPI,Cancelled,2026-03-10
ORD04283,Parinaaz Gill,Hyderabad,Telangana,Fashion,Shoes,9,69227.77,623049.93,Credit Card,Shipped,2024-11-12
ORD04284,Stuvan Keer,Chennai,Tamil Nadu,Electronics,Headphones,7,84358.45,590509.15,Debit Card,Pending,2025-04-12
ORD04285,Vaibhav Chaudhary,Lucknow,Uttar Pradesh,Electronics,Mobile,9,43433.57,390902.13,UPI,Delivered,2025-10-13
ORD04286,Lavanya Sandhu,Delhi,Delhi,Sports,Tennis Racket,5,95803.31,479016.55,Net Banking,Delivered,2024-06-14
ORD04287,Himmat Sood,Nagpur,Maharashtra,Electronics,Mobile,2,26250.44,52500.88,UPI,Pending,2025-04-09
ORD04288,Mehul Krishnan,Kochi,Kerala,Beauty,Lipstick,7,16996.31,118974.17,UPI,Cancelled,2025-05-07
ORD04289,Bhavin Hari,Guwahati,Assam,Beauty,Lipstick,1,59933.67,59933.67,Cash,Pending,2026-03-26
ORD04290,Indranil Sha,Pune,Maharashtra,Electronics,Smart TV,4,84978.24,339912.96,Cash,Cancelled,2026-01-08
ORD04291,Nakul Sarin,Lucknow,Uttar Pradesh,Fashion,T-Shirt,2,6868.05,13736.1,Debit Card,Cancelled,2024-06-30
ORD04292,Madhav Yadav,Bengaluru,Karnataka,Fashion,Watch,9,6473.86,58264.74,Cash,Delivered,2025-11-23
ORD04293,Eva Chadha,Surat,Gujarat,Electronics,Headphones,2,37752.91,75505.82,Net Banking,Pending,2025-04-14
ORD04294,Sana Majumdar,Hyderabad,Telangana,Electronics,Camera,1,25967.13,25967.13,Credit Card,Shipped,2024-12-13
ORD04295,Ela Mammen,Nagpur,Maharashtra,Fashion,Jeans,10,48139.34,481393.4,Cash,Cancelled,2025-08-18
ORD04296,Tara Thakkar,Bengaluru,Karnataka,Books,Biography,7,72370.12,506590.84,Cash,Shipped,2025-11-17
ORD04297,Hridaan Dixit,Chandigarh,Chandigarh,Books,Science Book,4,98072.53,392290.12,UPI,Cancelled,2025-10-22
ORD04298,Ishaan Gara,Vadodara,Gujarat,Beauty,Lipstick,1,48098.96,48098.96,UPI,Pending,2024-10-18
ORD04299,Riya Yohannan,Surat,Gujarat,Groceries,Milk,10,36474.79,364747.9,UPI,Cancelled,2026-02-24
ORD04300,Bhamini Bakshi,Mumbai,Maharashtra,Home Appliances,Fan,1,98776.2,98776.2,UPI,Shipped,2025-09-03
ORD04301,Adah Bhardwaj,Vadodara,Gujarat,Fashion,T-Shirt,2,66670.77,133341.54,UPI,Delivered,2025-07-01
ORD04302,Indranil Banik,Kolkata,West Bengal,Sports,Yoga Mat,10,55176.65,551766.5,Credit Card,Pending,2025-11-14
ORD04303,Shamik Rastogi,Bhopal,Madhya Pradesh,Home Appliances,AC,4,83369.52,333478.08,UPI,Pending,2025-11-06
ORD04304,Armaan Varghese,Chennai,Tamil Nadu,Books,Novel,2,12042.3,24084.6,Net Banking,Shipped,2026-03-26
ORD04305,Jiya Wagle,Jaipur,Rajasthan,Groceries,Snacks,1,38075.84,38075.84,Net Banking,Cancelled,2026-04-04
ORD04306,Kartik Gara,Bengaluru,Karnataka,Furniture,Sofa,3,92013.9,276041.7,Debit Card,Delivered,2026-04-16
ORD04307,Hridaan Bir,Mumbai,Maharashtra,Books,Comics,1,22461.22,22461.22,Cash,Delivered,2025-11-12
ORD04308,Ayesha Lalla,Kochi,Kerala,Sports,Yoga Mat,8,81839.08,654712.64,Cash,Delivered,2024-08-15
ORD04309,Mannat Bath,Ahmedabad,Gujarat,Home Appliances,Washing Machine,9,74948.84,674539.56,Cash,Cancelled,2025-09-27
ORD04310,Priyansh Srivastava,Chandigarh,Chandigarh,Beauty,Lipstick,5,30848.42,154242.1,Net Banking,Pending,2026-01-04
ORD04311,Misha Kothari,Vadodara,Gujarat,Electronics,Smart TV,7,75660.98,529626.86,Cash,Cancelled,2025-08-31
ORD04312,Vaibhav Uppal,Coimbatore,Tamil Nadu,Sports,Gym Bag,5,22219.02,111095.1,Debit Card,Shipped,2025-05-22
ORD04313,Piya Dalal,Ranchi,Jharkhand,Furniture,Wardrobe,1,41741.48,41741.48,Credit Card,Delivered,2024-09-18
ORD04314,Khushi Goel,Chandigarh,Chandigarh,Electronics,Laptop,10,26050.2,260502.0,Credit Card,Pending,2025-03-20
ORD04315,Adira Rao,Visakhapatnam,Andhra Pradesh,Books,Science Book,2,89337.37,178674.74,Debit Card,Shipped,2025-06-17
ORD04316,Navya Sandal,Patna,Bihar,Beauty,Perfume,3,8311.26,24933.78,Cash,Pending,2025-06-26
ORD04317,Darshit Ramachandran,Patna,Bihar,Fashion,Shoes,2,67580.46,135160.92,Cash,Delivered,2024-06-03
ORD04318,Gokul Raj,Kochi,Kerala,Beauty,Lipstick,7,75013.56,525094.92,Debit Card,Pending,2025-03-28
ORD04319,Ivan Dua,Patna,Bihar,Home Appliances,Refrigerator,9,30384.7,273462.3,Credit Card,Shipped,2026-03-05
ORD04320,Elakshi Vig,Mysuru,Karnataka,Beauty,Shampoo,7,42871.59,300101.13,Debit Card,Shipped,2024-10-05
ORD04321,Abram Kalita,Delhi,Delhi,Sports,Cricket Bat,1,97111.37,97111.37,Credit Card,Cancelled,2025-01-03
ORD04322,Aarav Kala,Delhi,Delhi,Electronics,Smart TV,3,43288.05,129864.15,Net Banking,Cancelled,2026-05-03
ORD04323,Himmat Saran,Ahmedabad,Gujarat,Groceries,Oil,5,15173.04,75865.2,Debit Card,Pending,2024-06-01
ORD04324,Indrans Koshy,Hyderabad,Telangana,Furniture,Chair,4,6853.44,27413.76,Debit Card,Delivered,2025-01-19
ORD04325,Biju Bahl,Chandigarh,Chandigarh,Fashion,Jeans,5,39303.0,196515.0,Cash,Cancelled,2024-09-29
ORD04326,Nirvaan Sha,Noida,Uttar Pradesh,Groceries,Juice,10,17701.11,177011.1,UPI,Shipped,2025-07-24
ORD04327,Fateh Bhatia,Noida,Uttar Pradesh,Sports,Cricket Bat,9,50711.46,456403.14,Credit Card,Cancelled,2024-06-15
ORD04328,Advika Sani,Visakhapatnam,Andhra Pradesh,Books,Novel,5,41774.74,208873.7,Net Banking,Shipped,2025-05-09
ORD04329,Urvi Sheth,Lucknow,Uttar Pradesh,Groceries,Juice,4,92745.24,370980.96,Credit Card,Cancelled,2025-09-22
ORD04330,Ranbir Bora,Hyderabad,Telangana,Books,Biography,5,94841.37,474206.85,Credit Card,Cancelled,2024-09-21
ORD04331,Yasmin Kapur,Pune,Maharashtra,Fashion,Jacket,8,60201.39,481611.12,Cash,Cancelled,2024-10-18
ORD04332,Elakshi Balay,Mysuru,Karnataka,Books,Comics,10,54779.96,547799.6,Debit Card,Pending,2024-09-22
ORD04333,Miraan Bala,Visakhapatnam,Andhra Pradesh,Electronics,Camera,5,54238.86,271194.3,Cash,Delivered,2025-11-20
ORD04334,Romil Sem,Patna,Bihar,Groceries,Rice,4,12889.23,51556.92,Debit Card,Shipped,2025-08-04
ORD04335,Nayantara Vaidya,Vadodara,Gujarat,Electronics,Smart TV,7,3184.18,22289.26,Credit Card,Shipped,2024-06-07
ORD04336,Mishti Kunda,Kolkata,West Bengal,Sports,Cricket Bat,9,74305.63,668750.67,Credit Card,Cancelled,2025-02-23
ORD04337,Eva Bhandari,Indore,Madhya Pradesh,Beauty,Face Wash,5,11754.96,58774.8,Cash,Shipped,2024-11-14
ORD04338,Oorja Raja,Noida,Uttar Pradesh,Books,Novel,7,5592.34,39146.38,UPI,Cancelled,2025-06-16
ORD04339,Shamik Hora,Jaipur,Rajasthan,Home Appliances,Washing Machine,8,63443.79,507550.32,Cash,Cancelled,2024-12-28
ORD04340,Rhea Sathe,Lucknow,Uttar Pradesh,Sports,Football,3,2926.33,8778.99,Cash,Delivered,2024-10-24
ORD04341,Keya Deo,Noida,Uttar Pradesh,Beauty,Face Wash,2,21176.85,42353.7,Cash,Pending,2026-04-30
ORD04342,Urvi Khare,Pune,Maharashtra,Electronics,Laptop,9,39633.27,356699.43,Debit Card,Pending,2025-04-26
ORD04343,Kaira Shroff,Patna,Bihar,Sports,Cricket Bat,7,27607.9,193255.3,UPI,Cancelled,2025-01-16
ORD04344,Pranay Balakrishnan,Kolkata,West Bengal,Electronics,Camera,2,36989.85,73979.7,Credit Card,Shipped,2025-02-17
ORD04345,Rania Desai,Indore,Madhya Pradesh,Furniture,Sofa,7,7198.08,50386.56,Debit Card,Pending,2026-05-01
ORD04346,Riaan Sandhu,Bhopal,Madhya Pradesh,Home Appliances,Refrigerator,5,85529.06,427645.3,Net Banking,Cancelled,2026-01-25
ORD04347,Purab Ray,Visakhapatnam,Andhra Pradesh,Fashion,Jeans,8,5010.86,40086.88,Cash,Cancelled,2026-02-05
ORD04348,Pihu Kala,Indore,Madhya Pradesh,Sports,Football,5,65132.86,325664.3,Net Banking,Shipped,2025-08-25
ORD04349,Divit Deshpande,Nagpur,Maharashtra,Groceries,Juice,4,11597.51,46390.04,Credit Card,Delivered,2024-09-01
ORD04350,Khushi Kurian,Surat,Gujarat,Sports,Cricket Bat,3,98848.11,296544.33,Cash,Cancelled,2026-03-02
ORD04351,Advika Thakkar,Jaipur,Rajasthan,Books,History Book,4,55197.65,220790.6,Credit Card,Cancelled,2024-11-21
ORD04352,Kismat Sharma,Patna,Bihar,Books,Biography,1,65762.15,65762.15,Cash,Cancelled,2025-06-13
ORD04353,Vritika Tiwari,Visakhapatnam,Andhra Pradesh,Groceries,Oil,7,40119.77,280838.39,Net Banking,Delivered,2024-08-06
ORD04354,Parinaaz Behl,Chennai,Tamil Nadu,Furniture,Dining Table,9,28494.63,256451.67,Cash,Delivered,2025-01-22
ORD04355,Yakshit Aggarwal,Hyderabad,Telangana,Furniture,Sofa,3,22956.52,68869.56,Cash,Delivered,2025-12-07
ORD04356,Sahil Comar,Vadodara,Gujarat,Beauty,Shampoo,2,61753.36,123506.72,Credit Card,Shipped,2026-05-01
ORD04357,Shamik Garg,Bhopal,Madhya Pradesh,Fashion,T-Shirt,3,92596.08,277788.24,Credit Card,Cancelled,2024-10-01
ORD04358,Ivan Sant,Surat,Gujarat,Electronics,Smart TV,6,35432.27,212593.62,UPI,Delivered,2025-02-15
ORD04359,Samar Grover,Vadodara,Gujarat,Sports,Gym Bag,10,33594.3,335943.0,Net Banking,Shipped,2025-09-10
ORD04360,Madhav Atwal,Kochi,Kerala,Home Appliances,Microwave,2,26563.02,53126.04,Cash,Shipped,2024-11-05
ORD04361,Siya Kohli,Visakhapatnam,Andhra Pradesh,Beauty,Shampoo,1,3044.78,3044.78,Net Banking,Shipped,2025-10-31
ORD04362,Tanya Yohannan,Chennai,Tamil Nadu,Home Appliances,Microwave,2,52816.18,105632.36,Net Banking,Pending,2025-01-05
ORD04363,Ivana Srinivas,Jaipur,Rajasthan,Beauty,Shampoo,4,66890.13,267560.52,Debit Card,Shipped,2025-10-02
ORD04364,Ahana  Bera,Hyderabad,Telangana,Furniture,Chair,8,17312.12,138496.96,Net Banking,Cancelled,2025-03-30
ORD04365,Rania Bal,Surat,Gujarat,Books,History Book,2,16676.19,33352.38,Net Banking,Cancelled,2026-01-31
ORD04366,Tanya Agate,Ranchi,Jharkhand,Home Appliances,Refrigerator,7,24013.73,168096.11,Debit Card,Cancelled,2026-02-07
ORD04367,Aaina Magar,Vadodara,Gujarat,Home Appliances,Refrigerator,5,43974.84,219874.2,Net Banking,Cancelled,2025-11-13
ORD04368,Hunar Ramanathan,Surat,Gujarat,Fashion,Jeans,8,2534.68,20277.44,Credit Card,Cancelled,2025-04-05
ORD04369,Indrans Ratti,Mysuru,Karnataka,Electronics,Headphones,6,20119.7,120718.2,Debit Card,Delivered,2026-01-01
ORD04370,Samarth Kade,Ranchi,Jharkhand,Groceries,Juice,8,66193.26,529546.08,Credit Card,Shipped,2025-07-18
ORD04371,Hridaan Barad,Chandigarh,Chandigarh,Fashion,Shoes,4,77404.38,309617.52,UPI,Pending,2024-08-02
ORD04372,Chirag Yohannan,Chennai,Tamil Nadu,Books,Comics,6,21717.67,130306.02,Cash,Cancelled,2026-03-03
ORD04373,Hunar Sengupta,Kolkata,West Bengal,Furniture,Chair,3,24085.42,72256.26,Credit Card,Pending,2025-03-15
ORD04374,Manikya Shere,Chandigarh,Chandigarh,Beauty,Perfume,6,83834.31,503005.86,Credit Card,Pending,2024-06-05
ORD04375,Chirag Mall,Nagpur,Maharashtra,Furniture,Wardrobe,6,26716.19,160297.14,Debit Card,Cancelled,2025-08-16
ORD04376,Hiran Doctor,Pune,Maharashtra,Books,Comics,3,14168.08,42504.24,Debit Card,Pending,2024-09-08
ORD04377,Reyansh Chacko,Delhi,Delhi,Beauty,Face Wash,3,62970.78,188912.34,UPI,Pending,2025-04-30
ORD04378,Riya Dash,Coimbatore,Tamil Nadu,Groceries,Juice,5,54429.19,272145.95,UPI,Delivered,2024-12-18
ORD04379,Shanaya Saini,Vadodara,Gujarat,Groceries,Snacks,8,72518.92,580151.36,Cash,Shipped,2025-12-20
ORD04380,Ayesha Sarin,Chandigarh,Chandigarh,Sports,Football,6,20003.0,120018.0,Cash,Delivered,2025-10-06
ORD04381,Advika Sridhar,Chennai,Tamil Nadu,Books,Novel,5,31849.87,159249.35,Cash,Cancelled,2024-09-01
ORD04382,Shayak Dar,Jaipur,Rajasthan,Beauty,Perfume,6,82184.8,493108.8,Debit Card,Cancelled,2024-12-27
ORD04383,Shlok Rout,Patna,Bihar,Groceries,Juice,2,21261.43,42522.86,Debit Card,Cancelled,2024-11-17
ORD04384,Indrajit Dhawan,Noida,Uttar Pradesh,Beauty,Perfume,5,6716.66,33583.3,Credit Card,Cancelled,2025-11-28
ORD04385,Damini Sane,Chennai,Tamil Nadu,Electronics,Laptop,6,78249.83,469498.98,Cash,Pending,2024-12-04
ORD04386,Vedika Master,Nagpur,Maharashtra,Groceries,Juice,10,7264.26,72642.6,Debit Card,Cancelled,2025-03-02
ORD04387,Purab Sani,Lucknow,Uttar Pradesh,Furniture,Chair,6,91331.52,547989.12,Net Banking,Delivered,2025-06-27
ORD04388,Gokul Loke,Lucknow,Uttar Pradesh,Sports,Gym Bag,2,99323.42,198646.84,Credit Card,Cancelled,2025-11-19
ORD04389,Vritika Sule,Hyderabad,Telangana,Sports,Yoga Mat,10,50332.77,503327.7,UPI,Cancelled,2025-07-09
ORD04390,Bhavin Ray,Delhi,Delhi,Furniture,Dining Table,3,76173.57,228520.71,Cash,Delivered,2024-10-19
ORD04391,Aaina Kohli,Chandigarh,Chandigarh,Fashion,Shoes,10,21129.9,211299.0,Cash,Shipped,2026-03-27
ORD04392,Samaira Dube,Chandigarh,Chandigarh,Furniture,Dining Table,6,48046.76,288280.56,Net Banking,Pending,2024-08-12
ORD04393,Advik Kumer,Chennai,Tamil Nadu,Fashion,Jacket,8,702.85,5622.8,Cash,Shipped,2025-05-22
ORD04394,Rasha Soman,Nagpur,Maharashtra,Beauty,Shampoo,9,50832.27,457490.43,Credit Card,Delivered,2024-07-08
ORD04395,Yakshit Bandi,Vadodara,Gujarat,Home Appliances,Refrigerator,1,38735.32,38735.32,Net Banking,Pending,2025-08-17
ORD04396,Pranay Vora,Delhi,Delhi,Books,Novel,2,5842.79,11685.58,Cash,Cancelled,2025-12-13
ORD04397,Nitya Biswas,Hyderabad,Telangana,Fashion,Shoes,7,86902.45,608317.15,UPI,Pending,2025-08-16
ORD04398,Armaan Chhabra,Chandigarh,Chandigarh,Furniture,Sofa,8,3558.94,28471.52,Cash,Delivered,2025-02-27
ORD04399,Samiha Virk,Ahmedabad,Gujarat,Fashion,Shoes,7,82393.94,576757.58,Cash,Cancelled,2026-01-14
ORD04400,Mishti Kala,Indore,Madhya Pradesh,Beauty,Lipstick,7,96138.02,672966.14,Net Banking,Cancelled,2025-01-30
ORD04401,Aarush Ganguly,Ahmedabad,Gujarat,Electronics,Camera,5,30919.81,154599.05,Net Banking,Shipped,2024-06-21
ORD04402,Yakshit Dutt,Visakhapatnam,Andhra Pradesh,Electronics,Camera,7,65553.57,458874.99,Credit Card,Pending,2025-09-30
ORD04403,Sahil Bains,Chandigarh,Chandigarh,Groceries,Juice,1,31638.94,31638.94,Net Banking,Pending,2026-01-04
ORD04404,Emir Viswanathan,Patna,Bihar,Beauty,Lipstick,4,67348.82,269395.28,Credit Card,Shipped,2025-07-22
ORD04405,Nehmat Bandi,Nagpur,Maharashtra,Electronics,Camera,1,89970.7,89970.7,Net Banking,Delivered,2026-01-02
ORD04406,Neysa Brar,Noida,Uttar Pradesh,Groceries,Oil,4,99528.42,398113.68,UPI,Shipped,2024-08-25
ORD04407,Kismat Doshi,Noida,Uttar Pradesh,Electronics,Headphones,5,68096.17,340480.85,UPI,Delivered,2026-03-08
ORD04408,Advika Sha,Ranchi,Jharkhand,Fashion,Shoes,8,55863.03,446904.24,Net Banking,Cancelled,2025-06-17
ORD04409,Yasmin Shan,Kolkata,West Bengal,Home Appliances,Washing Machine,1,74649.74,74649.74,Debit Card,Delivered,2024-10-21
ORD04410,Dhruv Gopal,Guwahati,Assam,Home Appliances,Fan,5,95593.8,477969.0,Cash,Cancelled,2026-03-24
ORD04411,Piya Raman,Coimbatore,Tamil Nadu,Home Appliances,Washing Machine,6,204.77,1228.62,Cash,Delivered,2024-08-11
ORD04412,Hridaan Mannan,Chennai,Tamil Nadu,Sports,Gym Bag,3,97807.53,293422.59,Net Banking,Delivered,2026-02-14
ORD04413,Akarsh Edwin,Guwahati,Assam,Home Appliances,AC,9,75699.04,681291.36,Credit Card,Cancelled,2025-01-21
ORD04414,Anaya Shere,Guwahati,Assam,Electronics,Headphones,9,62484.23,562358.07,UPI,Delivered,2024-05-25
ORD04415,Rasha Kapoor,Chennai,Tamil Nadu,Home Appliances,Fan,4,57033.73,228134.92,Net Banking,Cancelled,2025-12-25
ORD04416,Raunak Raval,Mysuru,Karnataka,Books,Comics,1,62970.28,62970.28,Cash,Pending,2026-02-26
ORD04417,Aarush Baria,Nagpur,Maharashtra,Sports,Yoga Mat,2,34086.24,68172.48,Credit Card,Shipped,2024-07-02
ORD04418,Indrans Kurian,Pune,Maharashtra,Home Appliances,Fan,9,70961.37,638652.33,UPI,Delivered,2024-09-21
ORD04419,Anaya Iyer,Kolkata,West Bengal,Fashion,T-Shirt,4,31355.59,125422.36,Credit Card,Pending,2025-03-22
ORD04420,Anahita Gulati,Visakhapatnam,Andhra Pradesh,Groceries,Oil,9,14255.13,128296.17,Net Banking,Pending,2025-01-16
ORD04421,Kismat Bhatti,Delhi,Delhi,Electronics,Smart TV,9,98978.61,890807.49,Cash,Delivered,2025-12-31
ORD04422,Abram Jha,Ahmedabad,Gujarat,Groceries,Oil,5,25327.66,126638.3,Net Banking,Cancelled,2025-12-20
ORD04423,Vardaniya Sachar,Guwahati,Assam,Fashion,Shoes,9,36345.26,327107.34,UPI,Pending,2025-09-03
ORD04424,Nakul Chaudhary,Chennai,Tamil Nadu,Groceries,Rice,2,16439.98,32879.96,Cash,Cancelled,2026-01-21
ORD04425,Shaan Shetty,Lucknow,Uttar Pradesh,Groceries,Oil,7,16246.69,113726.83,Cash,Pending,2024-08-19
ORD04426,Saanvi Bali,Chandigarh,Chandigarh,Sports,Yoga Mat,3,82769.69,248309.07,Credit Card,Shipped,2025-06-01
ORD04427,Divij Joshi,Guwahati,Assam,Fashion,T-Shirt,5,69397.69,346988.45,UPI,Pending,2025-06-03
ORD04428,Lavanya Borra,Patna,Bihar,Sports,Gym Bag,6,32069.98,192419.88,UPI,Shipped,2026-02-12
ORD04429,Zeeshan Sarin,Kolkata,West Bengal,Groceries,Snacks,6,94697.01,568182.06,Cash,Shipped,2025-04-23
ORD04430,Aradhya Sani,Vadodara,Gujarat,Fashion,Jeans,1,93378.16,93378.16,Credit Card,Shipped,2024-09-08
ORD04431,Fateh Ramachandran,Chennai,Tamil Nadu,Home Appliances,AC,8,69332.19,554657.52,Debit Card,Shipped,2024-05-12
ORD04432,Tiya Ramanathan,Delhi,Delhi,Electronics,Camera,9,54756.7,492810.3,UPI,Pending,2025-11-09
ORD04433,Aarav Sodhi,Chandigarh,Chandigarh,Beauty,Cream,7,81441.36,570089.52,Credit Card,Delivered,2025-09-18
ORD04434,Sumer Kala,Visakhapatnam,Andhra Pradesh,Groceries,Snacks,9,58804.1,529236.9,UPI,Shipped,2025-04-04
